line_id	point_id	x	y	z	width_(um)	pixel_intensity
478	11	7.59200	14.35200	11.50000	0.31451	192.33333
479	0	10.57333	16.46667	11.83333	0.34537	169.66667
479	1	10.42018	16.44209	11.74691	0.36453	131.16667
479	2	10.29871	16.43335	11.74691	0.37252	157.50000
479	3	10.19214	16.43207	11.84568	0.34249	176.16667
479	4	10.08800	16.43200	12.00000	0.22813	109.50000
480	0	20.90400	16.95200	11.50000	0.41968	344.16667
480	1	20.80000	16.85186	11.50000	0.31539	316.66667
480	2	20.69600	16.77061	11.51852	0.39740	314.50000
480	3	20.59200	16.72186	11.57407	0.39404	332.16667
480	4	20.48800	16.67027	11.68519	0.40271	284.00000
480	5	20.38400	16.66641	11.81481	0.44959	221.33333
480	6	20.28000	16.69139	11.92593	0.34426	252.33333
480	7	20.17600	16.66255	11.98148	0.32969	195.33333
480	8	20.07200	16.64345	12.00000	0.36109	229.66667
480	9	19.96800	16.63614	12.01852	0.36854	201.83333
480	10	19.86400	16.60953	12.07407	0.41206	191.00000
480	11	19.76020	16.53194	12.18519	0.55654	224.66667
480	12	19.66026	16.43180	12.33333	0.51808	260.16667
480	13	19.58653	16.32800	12.51852	0.48952	240.16667
480	14	19.58653	16.22400	12.74074	0.46079	212.00000
480	15	19.65986	16.12000	13.01852	0.31215	167.16667
480	16	19.75208	16.01600	13.33333	0.41319	182.16667
480	17	19.80347	15.91200	13.66667	0.32145	171.66667
480	18	19.76000	15.80800	14.00000	0.04271	101.33333
481	0	12.06400	4.05600	12.00000	0.07264	143.50000
481	1	12.09041	4.16000	12.00000	0.16161	172.00000
481	2	12.14566	4.26400	12.00000	0.15912	164.33333
481	3	12.19441	4.36800	12.00000	0.12945	134.00000
481	4	12.27200	4.47200	12.00000	0.16644	142.00000
482	0	23.71200	6.55200	12.00000	0.17532	114.50000
482	1	23.71200	6.65600	12.00000	0.24793	135.50000
482	2	23.71200	6.76000	12.00000	0.14189	85.16667
482	3	23.71200	6.86400	12.00000	0.19608	71.16667
483	0	9.67200	8.94400	12.00000	0.16376	149.83333
483	1	9.64173	9.04780	12.18519	0.24593	238.50000
483	2	9.56394	9.14814	12.38889	0.24094	143.50000
483	3	9.46380	9.22959	12.61111	0.27867	190.00000
483	4	9.36020	9.28241	12.77778	0.35516	198.33333
483	5	9.26006	9.36386	12.87037	0.29411	146.33333
483	6	9.18267	9.46420	12.87037	0.26803	137.00000
483	7	9.16012	9.56780	12.87037	0.32180	148.16667
483	8	9.18267	9.66814	12.88889	0.35893	208.83333
483	9	9.26013	9.74973	12.96296	0.20250	186.83333
483	10	9.36156	9.80511	13.07407	0.23154	188.83333
483	11	9.47409	9.90404	13.25926	0.24685	191.16667
483	12	9.60267	10.05333	13.50000	0.31387	312.83333
484	0	12.23733	9.42933	12.33333	0.44787	240.50000
484	1	12.08418	9.42365	12.43210	0.24080	192.66667
484	2	11.96271	9.35458	12.65432	0.33197	196.66667
484	3	11.85600	9.25600	13.00000	0.13230	159.50000
485	0	8.11200	9.88000	12.00000	0.17123	204.33333
485	1	8.11200	9.98400	12.00000	0.20860	242.83333
485	2	8.11200	10.08800	12.00000	0.28419	261.50000
485	3	8.11200	10.19200	12.00000	0.16306	218.50000
486	0	7.48800	10.50400	12.00000	0.19973	217.16667
486	1	7.45773	10.60800	12.24074	0.35213	206.50000
486	2	7.38014	10.71200	12.40741	0.29968	221.33333
486	3	7.28386	10.81600	12.48148	0.26770	230.50000
486	4	7.20647	10.92000	12.50000	0.34578	220.33333
486	5	7.18027	11.02400	12.50000	0.32661	193.66667
486	6	7.18027	11.12800	12.50000	0.31192	239.83333
486	7	7.20627	11.23200	12.50000	0.31407	226.50000
486	8	7.28020	11.33600	12.50000	0.28731	264.16667
486	9	7.35780	11.44000	12.50000	0.33005	226.00000
486	10	7.41041	11.54380	12.48148	0.30543	229.83333
486	11	7.49186	11.64414	12.42593	0.26664	171.83333
486	12	7.59220	11.72539	12.29630	0.33992	154.00000
486	13	7.69600	11.77434	12.11111	0.22320	199.50000
486	14	7.80000	11.82959	11.88889	0.22322	159.50000
486	15	7.90400	11.85600	11.72222	0.30182	161.16667
486	16	8.00800	11.88200	11.64815	0.27349	182.00000
486	17	8.11180	11.92953	11.70370	0.25765	226.33333
486	18	8.21194	11.92567	11.81481	0.26480	192.16667
486	19	8.28973	11.85173	11.92593	0.23088	215.66667
486	20	8.32000	11.75200	12.00000	0.11668	244.00000
487	0	8.11200	11.44000	12.00000	0.10195	176.66667
487	1	8.11606	11.33620	12.00000	0.24264	223.33333
487	2	8.14247	11.23586	12.00000	0.29944	229.83333
487	3	8.22006	11.15461	12.01852	0.14506	214.00000
487	4	8.32020	11.10566	12.07407	0.23845	170.33333
487	5	8.42400	11.05041	12.18519	0.30773	197.83333
487	6	8.52835	11.02331	12.32593	0.41899	189.66667
487	7	8.63891	10.98398	12.48148	0.13420	227.83333
487	8	8.78745	10.84330	12.63704	0.27421	214.00000
487	9	9.01680	10.56640	12.80000	0.55036	376.66667
488	0	8.78057	12.40571	12.23810	0.26801	260.83333
488	1	8.82291	11.91197	12.45679	0.26459	332.00000
488	2	8.84154	11.66947	12.71076	0.52710	338.83333
488	3	8.86629	11.54507	13.00882	0.24019	226.00000
488	4	8.91759	11.44000	13.31481	0.27669	189.00000
488	5	8.94034	11.33600	13.59259	0.26600	201.66667
488	6	8.94766	11.23200	13.77778	0.27745	198.66667
488	7	8.97035	11.12751	13.82593	0.25932	210.00000
488	8	9.02038	11.01425	13.66667	0.20511	198.50000
488	9	9.03506	10.84736	13.30370	0.23418	184.33333
488	10	9.01680	10.56640	12.80000	0.55036	376.66667
489	0	8.00800	13.07429	12.28571	0.34044	167.66667
489	1	8.25947	13.16909	12.55556	0.26874	217.33333
489	2	8.41588	13.20257	12.77513	0.38266	196.83333
489	3	8.52748	13.20252	12.88977	0.41492	280.00000
489	4	8.62968	13.15432	12.84039	0.43314	248.50000
489	5	8.71871	12.92699	12.60494	0.17759	195.33333
489	6	8.78057	12.40571	12.23810	0.26801	260.83333
490	0	9.67200	14.76800	12.00000	0.19186	141.33333
490	1	9.74594	14.66400	12.25926	0.34517	127.00000
490	2	9.77600	14.56000	12.50000	0.16095	102.16667
491	0	10.57333	16.46667	11.83333	0.34537	169.66667
491	1	10.66758	16.33829	11.98765	0.09568	152.50000
491	2	10.67611	16.22921	12.15432	0.19492	170.50000
491	3	10.60367	16.14647	12.30864	0.21192	101.00000
491	4	10.50380	16.09359	12.42593	0.26241	149.83333
491	5	10.40000	16.01214	12.48148	0.30078	244.66667
491	6	10.29600	15.91180	12.51852	0.40802	246.00000
491	7	10.19200	15.80820	12.55556	0.41594	246.83333
491	8	10.08800	15.70786	12.61111	0.35787	189.33333
491	9	9.98400	15.62661	12.62963	0.35479	153.16667
491	10	9.88000	15.57766	12.61111	0.30000	120.16667
491	11	9.77600	15.52241	12.55556	0.22253	121.16667
491	12	9.67200	15.49600	12.50000	0.19623	138.50000
492	0	17.47200	17.99200	12.00000	0.16941	93.16667
492	1	17.47200	18.09600	12.00000	0.21221	120.83333
492	2	17.47200	18.20000	12.00000	0.22597	114.66667
492	3	17.47200	18.30400	12.00000	0.15951	116.33333
493	0	10.19200	5.72000	12.50000	0.22010	182.83333
493	1	10.29600	5.69766	12.51852	0.32136	230.66667
493	2	10.40000	5.66902	12.59259	0.36132	185.66667
493	3	10.50400	5.70152	12.75926	0.32650	144.00000
493	4	10.60800	5.74702	12.99074	0.19975	194.66667
493	5	10.71200	5.83192	13.19444	0.35059	146.16667
493	6	10.81600	5.95847	13.27778	0.29276	162.16667
493	7	10.92000	6.13600	13.25000	0.40305	179.83333
494	0	10.50400	6.34400	12.50000	0.17448	177.00000
494	1	10.61206	6.24406	12.71296	0.28913	179.33333
494	2	10.74227	6.16627	12.96296	0.27116	190.83333
494	3	10.92000	6.13600	13.25000	0.40305	179.83333
495	0	8.21600	8.32000	12.50000	0.11610	191.16667
495	1	8.11606	8.42400	12.55556	0.23417	193.16667
495	2	8.03827	8.52800	12.51852	0.16795	203.83333
495	3	8.00800	8.63180	12.37037	0.26573	185.00000
495	4	7.97773	8.73194	12.22222	0.20381	177.66667
495	5	7.89994	8.80953	12.14815	0.32548	269.50000
495	6	7.79980	8.83594	12.20370	0.38462	184.66667
495	7	7.69600	8.83980	12.33333	0.34926	196.66667
495	8	7.59200	8.84000	12.50000	0.21866	180.50000
496	0	8.21600	8.32000	12.50000	0.11610	191.16667
496	1	8.21600	8.21600	12.75926	0.21125	227.16667
496	2	8.21600	8.11200	13.00000	0.17234	175.00000
497	0	12.23733	9.42933	12.33333	0.44787	240.50000
497	1	12.26171	9.27618	12.82099	0.32870	187.16667
497	2	12.26679	9.15471	13.19136	0.38599	133.50000
497	3	12.24553	9.04814	13.40123	0.28129	134.83333
497	4	12.19420	8.94400	13.46296	0.19636	157.16667
497	5	12.16800	8.84000	13.42593	0.27805	153.66667
497	6	12.14180	8.73600	13.31481	0.24899	162.66667
497	7	12.09041	8.63200	13.18519	0.28191	151.66667
497	8	12.06786	8.52800	13.07407	0.23095	141.00000
497	9	12.06441	8.42400	13.03704	0.23017	188.83333
497	10	12.06806	8.32000	13.07407	0.24488	143.50000
497	11	12.09447	8.21600	13.20370	0.19572	157.33333
497	12	12.17206	8.11220	13.38889	0.30798	144.50000
497	13	12.27220	8.01206	13.61111	0.35982	203.66667
497	14	12.37600	7.93427	13.81481	0.39375	129.33333
497	15	12.48000	7.90400	14.00000	0.23981	158.33333
498	0	12.23733	9.42933	12.33333	0.44787	240.50000
498	1	12.36591	9.55791	12.74691	0.40566	184.66667
498	2	12.47865	9.67065	13.13580	0.27102	198.66667
498	3	12.58400	9.77600	13.50000	0.15087	127.83333
499	0	8.84000	10.19200	12.50000	0.21895	193.33333
499	1	8.93498	10.30023	12.66296	0.28656	229.33333
499	2	9.01680	10.56640	12.80000	0.55036	376.66667
500	0	10.19200	10.60800	12.50000	0.30484	271.50000
500	1	10.08800	10.50400	12.44444	0.39903	323.33333
500	2	9.98386	10.39993	12.50000	0.29017	266.33333
500	3	9.87729	10.29465	12.72222	0.16043	163.00000
500	4	9.75582	10.18191	13.07407	0.26489	200.66667
500	5	9.60267	10.05333	13.50000	0.31387	312.83333
501	0	10.08800	11.33600	12.50000	0.15244	155.66667
501	1	10.00266	11.44232	12.38624	0.23633	143.50000
501	2	9.90159	11.56129	12.31481	0.43353	199.00000
501	3	9.68686	11.70743	12.28571	0.50183	178.50000
502	0	6.34400	11.54400	12.50000	0.09457	143.33333
502	1	6.34014	11.64800	12.50000	0.20348	168.16667
502	2	6.31759	11.75200	12.50000	0.26378	188.33333
502	3	6.26641	11.85600	12.50000	0.33269	224.83333
502	4	6.24386	11.96000	12.50000	0.34253	218.50000
502	5	6.24020	12.06400	12.50000	0.23726	168.00000
502	6	6.24000	12.16800	12.50000	0.18505	160.50000
502	7	6.24000	12.27200	12.50000	0.08405	105.16667
503	0	8.00800	13.07429	12.28571	0.34044	167.66667
503	1	7.93041	12.84388	12.33333	0.37603	177.83333
503	2	7.88145	12.69496	12.44180	0.28683	197.83333
503	3	7.82275	12.58435	12.62169	0.31777	192.83333
503	4	7.77745	12.48000	12.79630	0.37380	184.50000
503	5	7.72241	12.37600	12.92593	0.29452	160.16667
503	6	7.69600	12.27200	13.00000	0.19353	165.66667
504	0	16.95200	16.22400	12.50000	0.16940	103.33333
504	1	16.87420	16.12000	12.74074	0.39811	113.00000
504	2	16.82159	16.01600	12.90741	0.37716	123.50000
504	3	16.74014	15.91200	12.98148	0.24916	86.16667
504	4	16.64000	15.80800	13.00000	0.18991	117.66667
505	0	12.06400	4.99200	13.00000	0.12520	162.16667
505	1	11.96000	5.06980	13.33333	0.29831	135.66667
505	2	11.85600	5.12220	13.66667	0.25051	120.50000
505	3	11.75200	5.20000	14.00000	0.09380	149.16667
506	0	7.59200	6.65600	13.00000	0.20229	84.50000
506	1	7.59200	6.76000	13.00000	0.13052	94.16667
506	2	7.59200	6.86400	13.00000	0.18346	155.50000
506	3	7.59200	6.96800	13.00000	0.17958	84.33333
507	0	11.02400	6.65600	13.00000	0.24030	272.66667
507	1	10.92386	6.76000	13.00000	0.35976	252.66667
507	2	10.84261	6.86400	13.01852	0.35715	212.16667
507	3	10.79366	6.96800	13.07407	0.33625	206.50000
507	4	10.73861	7.07200	13.16667	0.40461	198.00000
507	5	10.71606	7.17600	13.24074	0.40158	163.50000
507	6	10.71627	7.28000	13.24074	0.34655	134.16667
507	7	10.74227	7.38400	13.14815	0.25045	233.50000
507	8	10.81600	7.48800	13.00000	0.26047	279.00000
508	0	11.02400	6.65600	13.00000	0.24030	272.66667
508	1	11.12759	6.62573	12.70370	0.24822	223.83333
508	2	11.22388	6.54794	12.50000	0.11578	202.83333
508	3	11.27486	6.44780	12.47222	0.14258	176.33333
508	4	11.21981	6.34400	12.62037	0.17985	175.50000
508	5	11.09733	6.24000	12.90741	0.23720	133.83333
508	6	10.92000	6.13600	13.25000	0.40305	179.83333
509	0	11.02400	6.65600	13.00000	0.24030	272.66667
509	1	10.95027	6.55180	13.23148	0.57338	243.66667
509	2	10.92406	6.44394	13.36111	0.42556	257.33333
509	3	10.92020	6.31373	13.35185	0.44256	210.33333
509	4	10.92000	6.13600	13.25000	0.40305	179.83333
510	0	10.81600	7.48800	13.00000	0.26047	279.00000
510	1	10.92000	7.51441	13.24074	0.36395	206.16667
510	2	11.02400	7.56966	13.40741	0.40402	257.50000
510	3	11.12800	7.61841	13.48148	0.32697	245.33333
510	4	11.23200	7.69600	13.50000	0.34786	236.00000
511	0	8.21600	8.11200	13.00000	0.17234	175.00000
511	1	8.28994	8.00800	13.25926	0.24357	204.50000
511	2	8.32000	7.90400	13.50000	0.09729	143.66667
512	0	11.23200	8.11200	13.00000	0.08721	154.50000
512	1	11.30553	8.00800	13.24074	0.45053	186.00000
512	2	11.32788	7.90400	13.40741	0.29419	162.00000
512	3	11.30553	7.80000	13.48148	0.28568	223.66667
512	4	11.23200	7.69600	13.50000	0.34786	236.00000
513	0	11.44000	10.08800	13.00000	0.14038	153.00000
513	1	11.40838	10.18929	13.15432	0.20649	179.66667
513	2	11.32185	10.27582	13.43210	0.21445	124.16667
513	3	11.19733	10.33067	13.83333	0.41678	204.83333
514	0	9.01680	10.56640	12.80000	0.55036	376.66667
514	1	9.21672	10.37056	13.28518	0.37850	249.00000
514	2	9.35607	10.27474	13.59259	0.26390	184.83333
514	3	9.47382	10.17838	13.64074	0.20008	204.66667
514	4	9.60267	10.05333	13.50000	0.31387	312.83333
515	0	11.85600	10.50400	13.00000	0.02539	127.66667
515	1	11.96135	10.39865	13.33333	0.26529	181.16667
515	2	12.07409	10.28591	13.66667	0.38641	235.33333
515	3	12.20267	10.15733	14.00000	0.32912	177.66667
516	0	9.01680	10.56640	12.80000	0.55036	376.66667
516	1	8.86119	10.59589	13.22963	0.35336	213.16667
516	2	8.73884	10.60637	13.62963	0.30213	159.00000
516	3	8.63200	10.60800	14.00000	0.25542	223.83333
517	0	11.23200	11.02400	13.00000	0.17705	202.83333
517	1	11.15847	10.92000	13.01852	0.20429	201.00000
517	2	11.13592	10.81600	13.09259	0.25498	184.00000
517	3	11.15454	10.71186	13.25309	0.25530	150.16667
517	4	11.20424	10.60529	13.46914	0.25907	229.16667
517	5	11.21805	10.48382	13.67284	0.46050	215.33333
517	6	11.19733	10.33067	13.83333	0.41678	204.83333
518	0	10.92000	14.97600	13.00000	0.26839	130.66667
518	1	10.84261	14.87200	13.01852	0.24290	128.16667
518	2	10.79752	14.76800	13.07407	0.22209	145.83333
518	3	10.76502	14.66400	13.18519	0.26885	113.50000
518	4	10.79366	14.56000	13.31481	0.40994	126.16667
518	5	10.81641	14.45600	13.44444	0.23281	129.66667
518	6	10.84586	14.35200	13.55556	0.27537	154.66667
518	7	10.91594	14.24800	13.68519	0.30122	153.00000
518	8	10.96367	14.14400	13.83333	0.37310	123.33333
518	9	10.92000	14.04000	14.00000	0.21268	112.66667
519	0	20.69600	14.97600	13.00000	0.21968	129.00000
519	1	20.76567	14.87200	13.25926	0.32292	134.50000
519	2	20.76547	14.76800	13.48148	0.34388	155.16667
519	3	20.69173	14.66400	13.66667	0.31797	149.16667
519	4	20.59180	14.56000	13.83333	0.45239	184.66667
519	5	20.48800	14.45600	14.00000	0.31195	230.83333
519	6	20.38400	14.35200	14.16667	0.44427	198.16667
519	7	20.28020	14.24800	14.31481	0.46998	148.83333
519	8	20.18006	14.14400	14.42593	0.33975	175.50000
519	9	20.10247	14.04000	14.48148	0.36373	215.66667
519	10	20.07606	13.93600	14.50000	0.23339	154.00000
519	11	20.07200	13.83200	14.50000	0.09188	98.16667
520	0	13.20800	16.32800	13.00000	0.10304	169.50000
520	1	13.30814	16.43200	13.00000	0.21097	123.66667
520	2	13.38939	16.53600	13.00000	0.25554	113.00000
520	3	13.43855	16.64000	12.98148	0.23968	110.83333
520	4	13.49745	16.74380	12.92593	0.15311	109.50000
520	5	13.54661	16.84373	12.83333	0.26881	113.00000
520	6	13.62786	16.91747	12.75926	0.23432	96.66667
520	7	13.72820	16.91747	12.75926	0.20369	75.66667
520	8	13.83200	16.84373	12.85185	0.25593	112.00000
520	9	13.93600	16.74400	13.00000	0.05568	114.83333
521	0	13.72800	6.44800	13.50000	0.12892	116.00000
521	1	13.80580	6.34400	13.74074	0.32761	88.50000
521	2	13.85841	6.24000	13.90741	0.30506	114.00000
521	3	13.93986	6.13600	13.98148	0.24052	131.83333
521	4	14.03980	6.03200	14.00000	0.23880	147.66667
521	5	14.13587	5.92800	14.00000	0.27949	218.50000
521	6	14.18747	5.82400	14.00000	0.23657	146.50000
521	7	14.14400	5.72000	14.00000	0.14408	131.16667
522	0	9.15200	7.38400	13.50000	0.16581	94.00000
522	1	9.15200	7.48800	13.50000	0.12020	124.50000
522	2	9.15200	7.59200	13.50000	0.10400	144.16667
522	3	9.15200	7.69600	13.50000	0.18970	117.50000
523	0	11.23200	7.69600	13.50000	0.34786	236.00000
523	1	11.33600	7.59220	13.74074	0.48464	218.83333
523	2	11.44000	7.49206	13.90741	0.35793	194.33333
523	3	11.54400	7.41447	14.00000	0.24776	162.66667
523	4	11.64800	7.38786	14.07407	0.24407	84.50000
523	5	11.75200	7.38014	14.20370	0.25740	83.33333
523	6	11.85580	7.35353	14.37037	0.29443	97.33333
523	7	11.95594	7.27594	14.53704	0.22805	155.33333
523	8	12.03353	7.17580	14.61111	0.32504	131.33333
523	9	12.05994	7.07200	14.59259	0.25403	131.16667
523	10	12.06400	6.96800	14.50000	0.14762	99.16667
524	0	11.23200	8.84000	13.50000	0.21371	159.50000
524	1	11.33600	8.86620	13.50000	0.16544	215.33333
524	2	11.44000	8.91780	13.50000	0.12549	130.83333
524	3	11.54400	8.94400	13.50000	0.15664	162.83333
525	0	10.19200	9.46400	13.50000	0.18088	194.66667
525	1	10.18834	9.36000	13.79630	0.34186	180.33333
525	2	10.16966	9.25600	14.00000	0.30732	222.00000
525	3	10.14447	9.15200	14.05556	0.45819	215.50000
525	4	10.19200	9.04800	14.00000	0.37502	240.16667
526	0	9.60267	10.05333	13.50000	0.31387	312.83333
526	1	9.67417	9.90018	13.74074	0.43449	276.66667
526	2	9.72048	9.77871	14.00000	0.21863	175.33333
526	3	9.69421	9.67214	14.25926	0.26165	131.16667
526	4	9.67200	9.56800	14.50000	0.08393	179.50000
527	0	12.16800	13.20800	13.50000	0.21788	141.33333
527	1	12.12067	13.10400	13.64815	0.37115	156.33333
527	2	12.14972	13.00000	13.75926	0.40509	128.50000
527	3	12.19461	12.89600	13.81481	0.34909	133.16667
527	4	12.27180	12.79200	13.83333	0.33596	107.16667
527	5	12.34573	12.68800	13.85185	0.30808	97.66667
527	6	12.37214	12.58400	13.90741	0.23766	135.00000
527	7	12.37945	12.48000	14.01852	0.20559	132.00000
527	8	12.39855	12.37600	14.16667	0.34607	167.66667
527	9	12.42719	12.27200	14.31481	0.34029	123.83333
527	10	12.39834	12.16800	14.42593	0.28978	118.50000
527	11	12.37559	12.06400	14.48148	0.29604	173.33333
527	12	12.34594	11.96000	14.50000	0.33159	190.66667
527	13	12.27200	11.85600	14.50000	0.34054	187.16667
528	0	11.64800	13.72800	13.50000	0.01659	121.00000
528	1	11.65186	13.83200	13.66667	0.33490	133.16667
528	2	11.67441	13.93600	13.81481	0.32588	86.16667
528	3	11.72559	14.04000	13.92593	0.21068	93.66667
528	4	11.74834	14.14400	13.98148	0.21929	153.33333
528	5	11.75566	14.24800	14.00000	0.21570	124.16667
528	6	11.77841	14.35200	14.00000	0.20491	131.83333
528	7	11.82959	14.45600	14.00000	0.23263	125.16667
528	8	11.85214	14.56000	14.00000	0.25304	164.33333
528	9	11.85600	14.66400	14.00000	0.24219	150.66667
529	0	15.49600	15.28800	13.50000	0.10823	101.83333
529	1	15.49194	15.18420	13.66667	0.21458	102.66667
529	2	15.46553	15.08406	13.81481	0.25820	90.66667
529	3	15.38794	15.00627	13.92593	0.24023	139.66667
529	4	15.28780	14.97600	14.00000	0.15212	145.66667
529	5	15.18400	14.94573	14.07407	0.14887	96.50000
529	6	15.08000	14.86794	14.18519	0.25290	117.50000
529	7	14.97600	14.76780	14.31481	0.30291	92.33333
529	8	14.87200	14.66400	14.42593	0.32439	122.83333
529	9	14.76800	14.56000	14.48148	0.29210	136.50000
529	10	14.66400	14.45600	14.50000	0.29953	177.66667
529	11	14.56000	14.35200	14.50000	0.20136	187.16667
530	0	13.93600	16.43200	13.50000	0.12767	81.16667
530	1	13.83200	16.32800	13.55556	0.12484	106.83333
530	2	13.72800	16.22400	13.61111	0.19172	97.50000
530	3	13.62420	16.12000	13.64815	0.31662	152.50000
530	4	13.52406	16.01600	13.68519	0.42068	180.66667
530	5	13.44627	15.91200	13.74074	0.42532	186.16667
530	6	13.41600	15.80800	13.83333	0.38641	163.00000
530	7	13.38594	15.70400	13.94444	0.37644	137.33333
530	8	13.31200	15.60000	14.03704	0.40488	176.66667
530	9	13.23827	15.49600	14.12963	0.37926	166.83333
530	10	13.21206	15.39200	14.22222	0.36547	156.66667
530	11	13.20820	15.28800	14.35185	0.35575	109.33333
530	12	13.20800	15.18400	14.50000	0.06839	122.83333
531	0	14.14400	5.20000	14.00000	0.17961	116.00000
531	1	14.04000	5.23006	14.00000	0.23144	125.16667
531	2	13.93600	5.30400	14.00000	0.29243	155.83333
532	0	11.96000	9.88000	14.00000	0.12639	146.16667
532	1	12.07402	10.00404	14.00000	0.22796	197.50000
532	2	12.20267	10.15733	14.00000	0.32912	177.66667
533	0	12.20267	10.15733	14.00000	0.32912	177.66667
533	1	12.35562	10.28591	14.24074	0.38279	187.33333
533	2	12.47323	10.39865	14.40741	0.32197	182.66667
533	3	12.55360	10.50393	14.48148	0.20833	165.00000
533	4	12.58400	10.60800	14.50000	0.05375	104.50000
534	0	11.46080	11.39840	14.50000	0.17767	156.00000
534	1	11.62379	11.50183	14.09259	0.22694	159.83333
534	2	11.74875	11.54217	13.88889	0.28084	199.16667
534	3	11.85584	11.57032	13.92593	0.35170	246.66667
534	4	11.96000	11.62566	14.11111	0.32207	239.50000
534	5	12.06400	11.67461	14.29630	0.41679	222.50000
534	6	12.16800	11.75586	14.42593	0.27702	236.00000
534	7	12.27200	11.85600	14.50000	0.34054	187.16667
535	0	9.88000	12.06400	14.00000	0.13951	131.50000
535	1	9.91027	12.16394	13.83333	0.23568	123.50000
535	2	9.98806	12.24153	13.68519	0.25543	136.66667
535	3	10.08820	12.26794	13.59259	0.17707	133.00000
535	4	10.19200	12.27180	13.59259	0.22886	131.66667
535	5	10.29600	12.27200	13.68519	0.34185	131.83333
535	6	10.40000	12.27200	13.83333	0.39215	120.33333
535	7	10.50400	12.27200	14.00000	0.20979	125.00000
536	0	14.04000	12.79200	14.00000	0.20519	125.50000
536	1	14.14400	12.76580	14.16667	0.31284	137.66667
536	2	14.24800	12.71461	14.31481	0.45498	184.50000
536	3	14.35200	12.69592	14.42593	0.46133	217.16667
536	4	14.45600	12.71847	14.48148	0.51795	280.00000
536	5	14.56000	12.79200	14.48148	0.51251	277.83333
536	6	14.66400	12.86573	14.42593	0.47656	227.83333
536	7	14.76800	12.89214	14.33333	0.42818	175.66667
536	8	14.87207	12.89993	14.25926	0.30928	181.66667
536	9	14.97735	12.92782	14.25926	0.26219	130.66667
536	10	15.09009	13.01415	14.35185	0.29786	126.50000
536	11	15.21867	13.13867	14.50000	0.25700	177.00000
537	0	15.53067	13.38133	14.33333	0.27989	159.33333
537	1	15.38198	13.23806	14.40123	0.24948	150.50000
537	2	15.21867	13.13867	14.50000	0.25700	177.00000
538	0	20.59200	13.83200	14.00000	0.16678	126.33333
538	1	20.49206	13.72800	14.40741	0.31513	117.50000
538	2	20.41426	13.62400	14.74074	0.26607	84.83333
538	3	20.38400	13.52000	15.00000	0.15964	66.16667
539	0	16.01600	14.04000	14.00000	0.12515	140.00000
539	1	16.12000	14.14400	14.24074	0.28980	123.33333
539	2	16.22400	14.24800	14.50000	0.25618	201.16667
540	0	16.53600	14.87200	14.00000	0.13782	119.50000
540	1	16.64000	14.87220	14.00000	0.18578	153.16667
540	2	16.74400	14.87606	14.00000	0.27288	158.00000
540	3	16.84800	14.90227	14.00000	0.27159	150.33333
540	4	16.95200	14.97600	14.00000	0.22633	146.66667
540	5	17.05600	15.04994	14.00000	0.20972	122.50000
540	6	17.16000	15.08000	14.00000	0.21791	163.50000
540	7	17.26400	15.11027	14.01852	0.26046	122.83333
540	8	17.36800	15.18786	14.07407	0.29322	119.83333
540	9	17.47200	15.28394	14.18519	0.29066	132.16667
540	10	17.57600	15.35787	14.29630	0.27599	95.33333
540	11	17.68000	15.36559	14.35185	0.26461	92.00000
540	12	17.78400	15.34447	14.29630	0.26405	98.00000
540	13	17.88800	15.39586	14.18519	0.23161	134.00000
540	14	17.99200	15.46614	14.07407	0.23899	108.83333
540	15	18.09600	15.49600	14.00000	0.20224	141.16667
541	0	15.21867	13.13867	14.50000	0.25700	177.00000
541	1	15.12056	13.29182	14.74074	0.27836	105.83333
541	2	15.08948	13.41309	14.88889	0.23270	141.50000
541	3	15.11074	13.51560	14.90741	0.28304	237.50000
541	4	15.18813	13.58940	14.80864	0.29356	192.33333
541	5	15.28956	13.58811	14.65432	0.28469	171.83333
541	6	15.40209	13.50564	14.48765	0.23618	197.83333
541	7	15.53067	13.38133	14.33333	0.27989	159.33333
542	0	15.53067	13.38133	14.33333	0.27989	159.33333
542	1	15.68382	13.33238	14.41358	0.22329	118.50000
542	2	15.80529	13.31857	14.46914	0.20754	137.66667
542	3	15.91187	13.33854	14.49383	0.24993	178.16667
542	4	16.01600	13.38980	14.50000	0.31892	160.00000
542	5	16.12000	13.41600	14.50000	0.26111	120.16667
543	0	13.41600	14.24800	14.50000	0.19271	114.66667
543	1	13.41600	14.35200	14.50000	0.28871	127.83333
543	2	13.41600	14.45600	14.50000	0.26499	110.33333
543	3	13.41600	14.56000	14.50000	0.17485	103.50000
544	0	13.10400	6.24000	15.00000	0.15106	168.00000
544	1	13.10400	6.34400	15.00000	0.20869	129.50000
544	2	13.10400	6.44800	15.00000	0.22154	171.33333
545	0	16.53600	13.72800	15.00000	0.19100	86.33333
545	1	16.64000	13.72800	15.00000	0.07557	106.00000
545	2	16.74400	13.72800	15.00000	0.15600	102.16667
546	0	15.39200	7.07200	15.50000	0.04900	103.83333
546	1	15.39220	7.17600	15.50000	0.18540	114.66667
546	2	15.39606	7.28000	15.50000	0.20397	106.83333
546	3	15.42227	7.38400	15.50000	0.20165	108.33333
546	4	15.49600	7.48800	15.50000	0.22133	97.16667
546	5	15.56994	7.59200	15.50000	0.20413	113.00000
546	6	15.60000	7.69600	15.50000	0.09112	131.00000
